category1_code,category2_code,product_code,title,imageurl,price_eur,title_cleaned
FASHION,COSTUME JEWELRY,PABB913B14522,Metall & Strass  Goldfarben  Schwarz & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-gold-black-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb913b14522ns360-9527433527326.jpg",3370.0,metall & strass goldfarben schwarz & kristall
FASHION,COSTUME JEWELRY,PABB929B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abb929b14710ns686-9527433887774.jpg",1050.0,metall glasperlen & strass silberfarben schwarz & kristall
FASHION,COSTUME JEWELRY,PABB956B14374,Metall & Strass  Goldfarben & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb956b14374ns027-9527433789470.jpg",710.0,metall & strass goldfarben & kristall
FASHION,COSTUME JEWELRY,PABC048B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abc048b14710ns686-9527291510814.jpg",2280.0,metall glasperlen & strass silberfarben schwarz & kristall
FASHION,COSTUME JEWELRY,PABC049B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abc049b14710ns686-9527292198942.jpg",2210.0,metall glasperlen & strass silberfarben schwarz & kristall
FASHION,COSTUME JEWELRY,PABC127B14704,Metall  Glasperlen & Strass  Goldfarben  Schwarz & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clip-on-pendants-gold-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abc127b14704ns707-9527289643038.jpg",1820.0,metall glasperlen & strass goldfarben schwarz & kristall
FASHION,COSTUME JEWELRY,PABC255B14727,Metall & Harz  Schwarz  Rosa & goldfarben,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cuff-black-pink-gold-resin-metal-resin-metal-packshot-artistique-vue1-abc255b14727ns733-9527289741342.jpg",2220.0,metall & harz schwarz rosa & goldfarben
FASHION,SMALL LEATHER GOODS,PAP0953B04852,Glänzendes Lammleder  gold-  silber- & rutheniumfarbenes Metall  Hellrosa,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chanel-19-flap-wallet-light-pink-shiny-lambskin-gold-tone-silver-tone-ruthenium-finish-metal-shiny-lambskin-gold-tone-silver-tone-ruthenium-finish-metal-packshot-artistique-vue4-ap0953b04852nr644-9527285612574.jpg",1200.0,glänzendes lammleder gold- silber- & rutheniumfarbenes metall hellrosa
FASHION,SMALL LEATHER GOODS,PAP3568B14298,Harz & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-black-resin-gold-tone-metal-resin-gold-tone-metal-packshot-artistique-vue2-ap3568b1429894305-9527285514270.jpg",2900.0,harz & goldfarbenes metall schwarz
JEWELRY,RINGS,PJ3092,Kleines Modell  18 Karat Weißgold  schwarze Keramik,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ultra-ring-black-black-ceramic-white-gold-packshot-default-j3092-9528987713566.jpg",2240.0,kleines modell 18 karat weißgold schwarze keramik
MAKEUP,FACE,PP020953,HUILE BELLE MINE ILLUMINATRICE REISEGRÖSSE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-illuminating-oil-br-face-body-and-hair-1fl-oz--packshot-default-186808-9521533943838.jpg",56.0,huile belle mine illuminatrice reisegrösse
FRAGRANCE,WOMEN,PP102830,LES EAUX DE CHANEL - DUSCHGEL FÜR KÖRPER UND HAAR,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/paris-riviera-les-eaux-de-chanel-hair-and-body-shower-gel-6-8fl-oz--packshot-default-102830-8860093546526.jpg",53.0,les eaux de chanel - duschgel für körper und haar
FRAGRANCE,BATH AND BODY,PP102930,LES EAUX DE CHANEL – KÖRPERMILCH,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/paris-riviera-les-eaux-de-chanel-body-lotion-6-8fl-oz--packshot-default-102930-8849829494814.jpg",60.0,les eaux de chanel körpermilch
FRAGRANCE,BATH AND BODY,PP105748,N°5 HYDRATISIERENDE KÖRPEREMULSION,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-5-the-body-lotion-6-8fl-oz--packshot-default-105748-8835353247774.jpg",60.0,n 5 hydratisierende körperemulsion
FRAGRANCE,MEN,PP107917,SEIFE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.70,h_0.70,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-soap-7oz--packshot-default-107917-9526004449310.jpg",72.0,seife
FRAGRANCE,WOMEN,PP112430,EAU DE PARFUM ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/allure-eau-de-parfum-spray-3-4fl-oz--packshot-default-112530-8824193548318.jpg",157.0,eau de parfum zerstäuber
FRAGRANCE,MEN,PP114450,EAU DE TOILETTE ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/egoiste-eau-de-toilette-spray-3-4fl-oz--packshot-default-114460-9535761448990.jpg",115.0,eau de toilette zerstäuber
FRAGRANCE,MEN,PP114700,DEODORANT STICK,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/egoiste-deodorant-stick-2oz--packshot-default-114700-8824201314334.jpg",39.0,deodorant stick
FASHION,HANDBAGS,PAS4397B14558,Wollfilz & goldfarbenes Metall  Anthrazit,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/mini-messenger-bag-charcoal-felt-gold-tone-metal-felt-gold-tone-metal-packshot-artistique-vue3-as4397b14558nj570-9527183376414.jpg",4900.0,wollfilz & goldfarbenes metall anthrazit
FASHION,HANDBAGS,PAS4418B14334,Pailletten & Metall mit Ruthenium-Finish  Schwarz  Weiß & Blau,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-flap-bag-black-white-blue-sequins-ruthenium-finish-metal-sequins-ruthenium-finish-metal-packshot-artistique-vue4-as4418b14334ns646-9527176790046.jpg",7200.0,pailletten & metall mit ruthenium-finish schwarz weiß & blau
FASHION,SHOES,PG31318B14610,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",1200.0,
FASHION,SHOES,PG45276B14422,Lammleder & Rips  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/moccasins-black-lambskin-grosgrain-lambskin-grosgrain-packshot-artistique-vue3-g45276b1442294305-9527205691422.jpg",1250.0,lammleder & rips schwarz
JEWELRY,EARRINGS,PJ11658,18 Karat Rotgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/extrait-de-camelia-earrings-pink-pink-gold-diamond-packshot-default-j11658-8825238224926.jpg",6050.0,18 karat rotgold diamanten
JEWELRY,BROOCHES,PJ11811,18 Karat Gelbgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sous-le-signe-du-lion-brooch-yellow-diamond-yellow-gold-packshot-default-j11811-8831630639134.jpg",27100.0,18 karat gelbgold diamanten
JEWELRY,COCO CRUSH,PJ11874,Steppmotiv  18 Karat Weißgold und BEIGEGOLD  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-ear-cuff-white-beige-white-gold-beige-gold-diamond-packshot-default-j11874-9528005427230.jpg",5450.0,steppmotiv 18 karat weißgold und beigegold diamanten
JEWELRY,NECKLACES,PJ11933,18 Karat Weißgold und Gelbgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/soleil-de-chanel-transformable-necklace-white-yellow-white-gold-yellow-gold-diamond-packshot-default-j11933-9533279567902.jpg",57000.0,18 karat weißgold und gelbgold diamanten
JEWELRY,COCO CRUSH,PJ12304,Steppmotiv  18 Karat Weißgold  Diamant,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-bracelet-white-white-gold-packshot-default-j12304-9516325503006.jpg",2460.0,steppmotiv 18 karat weißgold diamant
FRAGRANCE,MEN,PP107960,DUSCHGEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-shower-gel-6-8fl-oz--packshot-default-107960-8823574036510.jpg",41.0,duschgel
FASHION,SMALL LEATHER GOODS,PAP1447B02916,Lammleder & goldfarbenes Metall  Rosa,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-pink-lambskin-gold-tone-metal-lambskin-gold-tone-metal-packshot-artistique-vue3-ap1447b02916nr647-9527286235166.jpg",2650.0,lammleder & goldfarbenes metall rosa
FASHION,HANDBAGS,PAS3261B14471,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",5500.0,
FASHION,HANDBAGS,PAS3262B08037,Glänzendes Kalbsleder & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chanel-22-large-handbag-black-shiny-calfskin-gold-tone-metal-shiny-calfskin-gold-tone-metal--packshot-artistique-vue3-as3262b0803794305-9524769456158.jpg",6250.0,glänzendes kalbsleder & goldfarbenes metall schwarz
FASHION,HANDBAGS,PAS3313B08037,Glänzendes Kalbsleder & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/large-back-pack-chanel-22-black-shiny-calfskin-gold-tone-metal-shiny-calfskin-gold-tone-metal--packshot-artistique-vue2-as3313b0803794305-8858294779934.jpg",5800.0,glänzendes kalbsleder & goldfarbenes metall schwarz
EYEWEAR,SUNGLASSES,PA71525,Schwarz. Gläser: Grau  Mit Verlauf,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-black-acetate-acetate-packshot-default-a71525x08101s1047-9522108301342.jpg",420.0,schwarz gläser grau mit verlauf
EYEWEAR,BLUE LIGHT GLASSES,PA71536,Green Tortoise & Grey. Gläser: Transparent,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-green-tortoise-gray-acetate-acetate-packshot-default-a71536x08101s2912-9523008405534.jpg",320.0,green tortoise & grey gläser transparent
FASHION,HANDBAGS,PAS4488B14413,Kalbsleder & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shopping-bag-black-calfskin-gold-tone-metal-calfskin-gold-tone-metal-packshot-artistique-vue2-as4488b1441394305-9527176200222.jpg",6000.0,kalbsleder & goldfarbenes metall schwarz
JEWELRY,EARRINGS,PJ0464,Kleines Modell  18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-geode-earrings-white-diamond-white-gold-packshot-default-j0464-8825155780638.jpg",6800.0,kleines modell 18 karat weißgold diamanten
JEWELRY,EARRINGS,PJ2672,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/fil-de-camelia-earrings-white-gold-diamond-packshot-default-j2672-9528004542494.jpg",17700.0,18 karat weißgold diamanten
FASHION,HANDBAGS,PAS4471B14663,Tweed  Pailletten & goldfarbenes Metall  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/box-bag-black-white-tweed-sequins-gold-tone-metal-tweed-sequins-gold-tone-metal-packshot-artistique-vue1-as4471b14663m9999-9527176626206.jpg",5400.0,tweed pailletten & goldfarbenes metall schwarz & weiß
FASHION,HANDBAGS,PAS4511B14757,Kalbslackleder & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-box-bag-black-patent-calfskin-gold-tone-metal-patent-calfskin-gold-tone-metal-packshot-artistique-vue4-as4511b1475794305-9527176560670.jpg",5200.0,kalbslackleder & goldfarbenes metall schwarz
FASHION,SHOES,PG02819Y01552,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",930.0,
FASHION,SHOES,PG45310B14598,Ziegenvelours & Rips  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/short-boots-black-suede-kidskin-grosgrain-suede-kidskin-grosgrain-packshot-artistique-vue3-g45310b1459894305-9527206248478.jpg",2300.0,ziegenvelours & rips schwarz
FASHION,SHOES,PG45335B14498,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",1200.0,
JEWELRY,NECKLACES,PJ0868,Mittelgroßes Modell  18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-geode-necklace-diamond-white-gold-packshot-default-j0868-9528006541342.jpg",7150.0,mittelgroßes modell 18 karat weißgold diamanten
JEWELRY,NECKLACES,PJ10815,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/plume-de-chanel-necklace-white-gold-diamond-packshot-default-j10815-9527999889438.jpg",19200.0,18 karat weißgold diamanten
JEWELRY,COCO CRUSH,PJ10863,Steppmotiv  großes Modell  18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-ring-white-white-gold-diamond-packshot-default-j10863-9527992090654.jpg",9550.0,steppmotiv großes modell 18 karat weißgold diamanten
JEWELRY,COCO CRUSH,PJ11100,Steppmotiv  großes Modell  18 Karat BEIGEGOLD  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-ring-beige-gold-diamond-packshot-default-j11100-9528988532766.jpg",9100.0,steppmotiv großes modell 18 karat beigegold diamanten
JEWELRY,EARRINGS,PJ11150,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ruban-earrings-white-white-gold-diamond-packshot-default-j11150-8825144180766.jpg",26500.0,18 karat weißgold diamanten
FASHION,SMALL LEATHER GOODS,PA82365Y01480,Lammleder & silberfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/classic-mini-pouch-black-lambskin-silver-tone-metal-lambskin-silver-tone-metal-packshot-default-a82365y01480c3906-8853584379934.jpg",600.0,lammleder & silberfarbenes metall schwarz
FASHION,BELTS,PAA9445B14102,Lammleder  goldfarbenes Metall & Strass  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/belt-black-lambskin-gold-tone-metal-strass-lambskin-gold-tone-metal-strass-packshot-artistique-vue1-aa9445b1410294305-9527219716126.jpg",1180.0,lammleder goldfarbenes metall & strass schwarz
FASHION,CAMELLIAS,PAA9624B14805,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",860.0,
JEWELRY,RINGS,PJ11935,18 Karat Weißgold und Gelbgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/plume-de-chanel-ring-yellow-white-white-gold-yellow-gold-diamond-packshot-default-j11935-8830995005470.jpg",46400.0,18 karat weißgold und gelbgold diamanten
JEWELRY,COCO CRUSH,PJ11971,Steppmotiv  kleines Modell  18 Karat Weiß- und BEIGEGOLD  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-toi-et-moi-ring-beige-white-beige-gold-white-gold-diamond-packshot-default-j11971-9527993434142.jpg",3570.0,steppmotiv kleines modell 18 karat weiß- und beigegold diamanten
JEWELRY,EARRINGS,PJ12038,18 Karat Gelbgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bouton-de-camelia-earrings-yellow-yellow-gold-diamond-packshot-default-j12038-9518954741790.jpg",12150.0,18 karat gelbgold diamanten
JEWELRY,COCO CRUSH,PJ12103,Steppmotiv  18 Karat Gelbgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-necklace-yellow-yellow-gold-diamond-packshot-default-j12103-9527996252190.jpg",5850.0,steppmotiv 18 karat gelbgold diamanten
JEWELRY,NECKLACES,PJ12063,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bouton-de-camelia-choker-white-white-gold-diamond-packshot-default-j12063-9527970889758.jpg",46500.0,18 karat weißgold diamanten
FASHION,HEADWEAR,PAA9442B13871,Lammfell  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/earmuffs-black-white-shearling-lambskin-shearling-lambskin-packshot-artistique-vue1-aa9442b13871nq798-9529168265246.jpg",950.0,lammfell schwarz & weiß
